DT. MOV;CD.OPER;OPERACAO;HIST. AUX; CONCIL.;ESPECIE;NR. DOC;CREDITO;DEBITO;DIFERENCA
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136417074547;;22,59;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136417074547;3,36;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136417074547;;22,57;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136417074547;3,32;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136417074547;;22,59;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136417074547;3,36;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136417074547;;22,59;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136417074547;3,36;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364170745481142;Sim;Adiantamento (saída cx.);LU-136417074548;35,44;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364170745481142;Sim;Adiantamento (saída cx.);LU-136417074548;35,44;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364170745481142;Sim;Adiantamento (saída cx.);LU-136417074548;35,44;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364170745481142;Sim;Adiantamento (saída cx.);LU-136417074548;35,44;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364170745481142;Sim;Adiantamento (saída cx.);LU-136417074548;35,44;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364170745481142;Sim;Adiantamento (saída cx.);LU-136417074548;35,45;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364170745481142;Sim;Adiantamento (saída cx.);LU-136417074548;35,44;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364170745481142;Sim;Adiantamento (saída cx.);LU-136417074548;35,44;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364170745481142;Sim;Adiantamento (saída cx.);LU-136417074548;35,44;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364170745481142;Sim;Adiantamento (saída cx.);LU-136417074548;35,44;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136417074548;;40,93;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136417074548;4,41;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136417074548;;40,93;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136417074548;4,44;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136417074548;;40,93;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136417074548;4,44;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136417074548;;40,93;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136417074548;4,44;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136417074548;;40,93;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136417074548;4,44;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136417074548;;40,93;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136417074548;4,44;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136417074548;;40,93;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136417074548;4,44;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136417074548;;40,93;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136417074548;4,44;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136417074548;;40,93;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136417074548;4,44;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136417074548;;40,93;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136417074548;4,44;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364270745512754;Sim;Adiantamento (saída cx.);LU-136427074551;71,76;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364270745512754;Sim;Adiantamento (saída cx.);LU-136427074551;71,76;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364270745512754;Sim;Adiantamento (saída cx.);LU-136427074551;71,78;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364270745512754;Sim;Adiantamento (saída cx.);LU-136427074551;71,76;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364270745512754;Sim;Adiantamento (saída cx.);LU-136427074551;71,76;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136427074551;;82,5;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136427074551;8,68;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136427074551;;82,5;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136427074551;8,65;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136427074551;;82,5;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136427074551;8,68;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136427074551;;82,5;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136427074551;8,68;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136427074551;;82,5;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136427074551;8,68;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364270745536622;Sim;Adiantamento (saída cx.);LU-136427074553;97,54;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364270745536622;Sim;Adiantamento (saída cx.);LU-136427074553;97,54;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364270745536622;Sim;Adiantamento (saída cx.);LU-136427074553;97,54;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364270745536622;Sim;Adiantamento (saída cx.);LU-136427074553;97,54;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364270745536622;Sim;Adiantamento (saída cx.);LU-136427074553;97,54;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364270745536622;Sim;Adiantamento (saída cx.);LU-136427074553;97,57;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364270745536622;Sim;Adiantamento (saída cx.);LU-136427074553;97,54;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364270745536622;Sim;Adiantamento (saída cx.);LU-136427074553;97,54;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364270745536622;Sim;Adiantamento (saída cx.);LU-136427074553;97,54;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364270745536622;Sim;Adiantamento (saída cx.);LU-136427074553;97,54;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136427074553;;111,06;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136427074553;;111,06;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136427074553;;111,06;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136427074553;;111,03;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136427074553;;111,56;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136427074553;0,01;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136427074553;;111,56;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136427074553;0,01;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136427074553;;111,56;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136427074553;0,01;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136427074553;;111,56;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136427074553;0,01;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136427074553;;111,06;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136427074553;;111,56;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136427074553;0,01;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136437074559;;15,14;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136437074559;2,04;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136437074559;;15,13;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136437074559;1,98;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136437074559;;15,14;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136437074559;2,04;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136437074559;;15,14;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136437074559;2,04;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136437074559;;15,14;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136437074559;2,04;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136437074559;;15,14;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136437074559;2,04;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136437074559;;15,14;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136437074559;2,04;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136437074559;;15,14;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136437074559;2,04;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364470745639239;Sim;Adiantamento (saída cx.);LU-136447074563;40,27;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364470745639239;Sim;Adiantamento (saída cx.);LU-136447074563;40,27;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364470745639239;Sim;Adiantamento (saída cx.);LU-136447074563;40,27;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364470745639239;Sim;Adiantamento (saída cx.);LU-136447074563;40,27;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364470745639239;Sim;Adiantamento (saída cx.);LU-136447074563;40,27;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364470745639239;Sim;Adiantamento (saída cx.);LU-136447074563;40,31;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364470745639239;Sim;Adiantamento (saída cx.);LU-136447074563;40,27;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364470745639239;Sim;Adiantamento (saída cx.);LU-136447074563;40,27;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364470745639239;Sim;Adiantamento (saída cx.);LU-136447074563;40,27;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364470745639239;Sim;Adiantamento (saída cx.);LU-136447074563;40,27;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136447074563;;46,23;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136447074563;4,81;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136447074563;;46,23;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136447074563;4,81;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136447074563;;46,23;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136447074563;4,81;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136447074563;;46,23;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136447074563;4,81;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136447074563;;46,23;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136447074563;4,81;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136447074563;;46,23;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136447074563;4,81;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136447074563;;46,23;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136447074563;4,81;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136447074563;;46,22;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136447074563;4,72;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136447074563;;46,23;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136447074563;4,81;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136447074563;;46,23;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136447074563;4,81;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364570745676848;Sim;Adiantamento (saída cx.);LU-136457074567;135,81;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364570745676848;Sim;Adiantamento (saída cx.);LU-136457074567;135,81;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364570745676848;Sim;Adiantamento (saída cx.);LU-136457074567;135,81;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364570745676848;Sim;Adiantamento (saída cx.);LU-136457074567;135,81;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364570745676848;Sim;Adiantamento (saída cx.);LU-136457074567;135,81;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136457074567;;155,11;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136457074567;15,43;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136457074567;;155,12;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136457074567;15,4;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136457074567;;155,11;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136457074567;15,43;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136457074567;;155,11;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136457074567;15,43;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136457074567;;155,11;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136457074567;15,43;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364670745718809;Sim;Adiantamento (saída cx.);LU-136467074571;164,7;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364670745718809;Sim;Adiantamento (saída cx.);LU-136467074571;164,7;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364670745718809;Sim;Adiantamento (saída cx.);LU-136467074571;164,7;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364670745718809;Sim;Adiantamento (saída cx.);LU-136467074571;164,7;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364670745718809;Sim;Adiantamento (saída cx.);LU-136467074571;164,7;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364670745718809;Sim;Adiantamento (saída cx.);LU-136467074571;164,71;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364670745718809;Sim;Adiantamento (saída cx.);LU-136467074571;164,7;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364670745718809;Sim;Adiantamento (saída cx.);LU-136467074571;164,7;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364670745718809;Sim;Adiantamento (saída cx.);LU-136467074571;164,7;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364670745718809;Sim;Adiantamento (saída cx.);LU-136467074571;164,7;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136467074571;;187,3;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136467074571;17,92;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136467074571;;187,33;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136467074571;17,91;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136467074571;;187,3;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136467074571;17,92;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136467074571;;187,3;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136467074571;17,92;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136467074571;;187,3;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136467074571;17,92;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136467074571;;187,3;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136467074571;17,92;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136467074571;;187,3;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136467074571;17,92;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136467074571;;187,3;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136467074571;17,92;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136467074571;;187,3;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136467074571;17,92;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136467074571;;187,3;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136467074571;17,92;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364670745747132;Sim;Adiantamento (saída cx.);LU-136467074574;127,23;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364670745758621;Sim;Adiantamento (saída cx.);LU-136467074575;82,29;;
3/10/2024;1326;BAIXA MARKETPLACE ADIANTAMENTO;FAT  171 075   1;Sim;Adiantamento (saída cx.);LU-136467074575;;121,34;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364770745770135;Sim;Adiantamento (saída cx.);LU-136477074577;16,97;;
3/10/2024;1326;BAIXA MARKETPLACE ADIANTAMENTO;FAT  171 078   1;Sim;Adiantamento (saída cx.);LU-136477074577;;18,34;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364870745835432;Sim;Adiantamento (saída cx.);LU-136487074583;83,92;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364870745835432;Sim;Adiantamento (saída cx.);LU-136487074583;83,92;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364870745835432;Sim;Adiantamento (saída cx.);LU-136487074583;83,93;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136487074583;;97,04;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136487074583;10,69;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136487074583;;97,05;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136487074583;10,7;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136487074583;;97,04;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136487074583;10,69;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364870745840597;Sim;Adiantamento (saída cx.);LU-136487074584;55,02;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136487074584;;68,32;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136487074584;11,55;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364970745888751;Sim;Adiantamento (saída cx.);LU-136497074588;42,56;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364970745888751;Sim;Adiantamento (saída cx.);LU-136497074588;42,51;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364970745888751;Sim;Adiantamento (saída cx.);LU-136497074588;42,56;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364970745888751;Sim;Adiantamento (saída cx.);LU-136497074588;42,56;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364970745888751;Sim;Adiantamento (saída cx.);LU-136497074588;42,56;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364970745888751;Sim;Adiantamento (saída cx.);LU-136497074588;42,56;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364970745888751;Sim;Adiantamento (saída cx.);LU-136497074588;42,56;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364970745888751;Sim;Adiantamento (saída cx.);LU-136497074588;42,56;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1364970745888751;Sim;Adiantamento (saída cx.);LU-136497074588;42,56;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136497074588;;48,88;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136497074588;5,11;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136497074588;;48,88;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136497074588;5,11;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136497074588;;48,88;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136497074588;5,11;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136497074588;;48,88;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136497074588;5,11;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136497074588;;48,88;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136497074588;5,11;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136497074588;;48,88;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136497074588;5,11;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136497074588;;48,86;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136497074588;5,03;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136497074588;;48,88;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136497074588;5,11;;
3/10/2024;1321;CANCELAMENTO MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136497074588;;48,88;
3/10/2024;1322;CANCELAMENTO TAXA MARKETPLACE;;Não;Adiantamento (saída cx.);LU-136497074588;5,11;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1365070745893922;Sim;Adiantamento (saída cx.);LU-136507074589;113,28;;
3/10/2024;1318;LIQUIDACAO DE MARKETPLACE;LU 1365070745912676;Sim;Adiantamento (saída cx.);LU-136507074591;13,43;;
3/10/2024;1326;BAIXA MARKETPLACE ADIANTAMENTO;FAT  366 532   1;Sim;Adiantamento (saída cx.);LU-136507074591;;0,47;
